condition,timepoint,subj,bold,roi
error,3,pc13,0.13266561858582632,IPS
error,3,pc14,-0.049162186467978555,IPS
error,3,pc15,-0.0021235348870303544,IPS
error,3,pc16,-0.031194235169830893,IPS
error,3,pc17,-0.10527581503520891,IPS
error,3,pc18,0.014289237416036365,IPS
error,3,pc19,-0.0026514807529226803,IPS
error,3,pc22,-0.08469124020600877,IPS
error,3,pc23,0.10208819816261946,IPS
error,3,pc24,0.09365223997213383,IPS
error,4,pc07,0.1370317159271124,IPS
error,4,pc08,0.20351642815329504,IPS
error,4,pc10,-0.006906327066807155,IPS
error,4,pc11,0.1470973753161402,IPS
error,4,pc12,-0.03148436871792322,IPS
error,4,pc13,0.30736892177669084,IPS
error,4,pc14,0.08002993921359447,IPS
error,4,pc15,0.05626239413511959,IPS
error,4,pc16,-0.0703646765777339,IPS
error,4,pc17,0.010212179868777132,IPS
error,4,pc18,0.17424596535853945,IPS
error,4,pc19,0.019362851424778837,IPS
error,4,pc22,-0.04006625489229165,IPS
error,4,pc23,0.257418910800741,IPS
error,4,pc24,0.19043357394742458,IPS
error,5,pc07,0.1423048313624858,IPS
error,5,pc08,0.42081889366494407,IPS
error,5,pc10,-0.0035031498018892587,IPS
error,5,pc11,0.2433053280044017,IPS
error,5,pc12,0.07709708767702006,IPS
error,5,pc13,0.4424379364844325,IPS
error,5,pc14,0.2353098028790202,IPS
error,5,pc15,0.1486690247383826,IPS
error,5,pc16,-0.03943939369583513,IPS
error,5,pc17,0.16166147297305816,IPS
error,5,pc18,0.3304210255251991,IPS
error,5,pc19,0.08617841069192589,IPS
error,5,pc22,0.04838949676883448,IPS
error,5,pc23,0.3741152514514905,IPS
error,5,pc24,0.33275947107539416,IPS
error,6,pc07,0.10984776124775099,IPS
error,6,pc08,0.5840012523221076,IPS
error,6,pc10,-0.006562487915268096,IPS
error,6,pc11,0.2763086573551642,IPS
error,6,pc12,0.2282371851578215,IPS
error,6,pc13,0.4620941076468972,IPS
error,6,pc14,0.3279143819933493,IPS
error,6,pc15,0.22183417326331883,IPS
error,6,pc16,0.07680105415479055,IPS
error,6,pc17,0.3026634725169003,IPS
error,6,pc18,0.4037142223840471,IPS
error,6,pc19,0.1975441425439315,IPS
error,6,pc22,0.13896755882278874,IPS
error,6,pc23,0.4015900592446871,IPS
error,6,pc24,0.4317726940356823,IPS
error,7,pc07,0.10623041795194342,IPS
error,7,pc08,0.6154361968868889,IPS
error,7,pc10,-0.017115600727184647,IPS
error,7,pc11,0.23100917880104582,IPS
error,7,pc12,0.34554496670381585,IPS
error,7,pc13,0.3587830518457543,IPS
error,7,pc14,0.31460962006009024,IPS
error,7,pc15,0.23397224021786686,IPS
error,7,pc16,0.2188946524208344,IPS
error,7,pc17,0.3742500521362454,IPS
error,7,pc18,0.37873769655767886,IPS
error,7,pc19,0.2830193613680533,IPS
error,7,pc22,0.18197963285467147,IPS
error,7,pc23,0.3270271600418638,IPS
error,7,pc24,0.4049329573307442,IPS
error,8,pc07,0.12830644906785957,IPS
error,8,pc08,0.4981078190247673,IPS
error,8,pc10,-0.025512170365347128,IPS
error,8,pc11,0.14423894146090288,IPS
error,8,pc12,0.3715227355303629,IPS
error,8,pc13,0.18987734705080492,IPS
error,8,pc14,0.22007509017805138,IPS
error,8,pc15,0.1786201190760425,IPS
error,8,pc16,0.2984189766703804,IPS
error,8,pc17,0.36439585010940484,IPS
error,8,pc18,0.2819551236419566,IPS
error,8,pc19,0.28729842071154515,IPS
error,8,pc22,0.15319572352061328,IPS
error,8,pc23,0.1909735216832914,IPS
error,8,pc24,0.2827391684231839,IPS
error,9,pc07,0.11846139680897114,IPS
error,9,pc08,0.2702916002478424,IPS
error,9,pc10,-0.01926252088464121,IPS
error,9,pc11,0.05332792107428243,IPS
error,9,pc12,0.3246612605556426,IPS
error,9,pc13,0.04520485175035059,IPS
error,9,pc14,0.1069654796386367,IPS
error,9,pc15,0.08228712575940979,IPS
error,9,pc16,0.2883467120428506,IPS
error,9,pc17,0.2942198068909096,IPS
error,9,pc18,0.16483876061867384,IPS
error,9,pc19,0.20009468770414374,IPS
error,9,pc22,0.06907647827597088,IPS
error,9,pc23,0.046049179690308265,IPS
error,9,pc24,0.10806213174408051,IPS
error,10,pc07,0.05477140258275626,IPS
error,10,pc08,0.020476856823230912,IPS
error,10,pc10,-0.0031377207775365352,IPS
error,10,pc11,-0.0137722740755285,IPS
error,10,pc12,0.23354904386184083,IPS
error,10,pc13,-0.035545212570864945,IPS
error,10,pc14,0.015575793191338495,IPS
error,10,pc15,-0.03137555588131285,IPS
error,10,pc16,0.2125638441776047,IPS
error,10,pc17,0.20238982509343312,IPS
error,10,pc18,0.0664598936323003,IPS
error,10,pc19,0.08854024848876155,IPS
error,10,pc22,-0.034912519375197106,IPS
error,10,pc23,-0.05523756295779503,IPS
error,10,pc24,-0.06012409054416032,IPS
error,11,pc07,-0.02724860604692248,IPS
error,11,pc08,-0.18488100903477483,IPS
error,11,pc10,0.004750142348814749,IPS
error,11,pc11,-0.045824282598524106,IPS
error,11,pc12,0.13459554844528493,IPS
error,11,pc13,-0.049390302326614094,IPS
error,11,pc14,-0.041459194080951604,IPS
error,11,pc15,-0.1191727856017478,IPS
error,11,pc16,0.14511469386142964,IPS
error,11,pc17,0.1144033850572282,IPS
error,11,pc18,0.0011019214726314432,IPS
error,11,pc19,-0.014231589609127066,IPS
error,11,pc22,-0.08059542151517723,IPS
error,11,pc23,-0.09428225100970236,IPS
error,11,pc24,-0.17115312483984246,IPS
error,12,pc07,-0.06907405731790964,IPS
error,12,pc08,-0.3005637770926146,IPS
error,12,pc10,0.006246104620007225,IPS
error,12,pc11,-0.047887390615630354,IPS
error,12,pc12,0.05252625717455128,IPS
error,12,pc13,-0.032352743393318596,IPS
error,12,pc14,-0.06914665311046753,IPS
error,12,pc15,-0.17123168808591654,IPS
error,12,pc16,0.11756889359983479,IPS
error,12,pc17,0.037750856081538435,IPS
error,12,pc18,-0.029292482415854686,IPS
error,12,pc19,-0.0582538483019075,IPS
error,12,pc22,-0.10369859862109009,IPS
error,12,pc23,-0.07687629010806596,IPS
error,12,pc24,-0.2380474574155226,IPS
error,13,pc07,-0.05291376237369046,IPS
error,13,pc08,-0.32958924058040895,IPS
error,13,pc10,0.0037369779822348324,IPS
error,13,pc11,-0.024561722026352956,IPS
error,13,pc12,-0.025763587451013863,IPS
error,13,pc13,-0.007101626080940393,IPS
error,13,pc14,-0.11915731770280537,IPS
error,13,pc15,-0.12304946799459306,IPS
error,13,pc16,0.07886747401968071,IPS
error,13,pc17,-0.010918300818510964,IPS
error,13,pc18,-0.05072262567853235,IPS
error,13,pc19,-0.0540145107769537,IPS
error,13,pc22,-0.041101596953871715,IPS
error,13,pc23,-0.037884833496647646,IPS
error,13,pc24,-0.2052210462019855,IPS
error,14,pc07,-0.0428614812632788,IPS
error,14,pc08,-0.28654558462543306,IPS
error,14,pc10,0.0053726210344884305,IPS
error,14,pc11,-0.011858608730889496,IPS
error,14,pc12,-0.09693559535242643,IPS
error,14,pc13,-0.0338665671789225,IPS
error,14,pc14,-0.1343308513519863,IPS
error,14,pc15,-0.07842718036157119,IPS
error,14,pc16,0.030276666035666602,IPS
error,14,pc17,-0.050813306782973425,IPS
error,14,pc18,-0.06503267866486609,IPS
error,14,pc19,-0.017665065920959233,IPS
error,14,pc22,0.029305029779059785,IPS
error,14,pc23,-0.021126647406230083,IPS
error,14,pc24,-0.10601929178102404,IPS
error,15,pc07,-0.0589777719753352,IPS
error,15,pc08,-0.20368569523810537,IPS
error,15,pc10,0.01282871076904251,IPS
error,15,pc11,-0.019728095608752078,IPS
error,15,pc12,-0.14652560981608703,IPS
error,15,pc13,-0.07966358922657807,IPS
error,15,pc14,-0.13834272715886875,IPS
error,15,pc15,-0.0602847681633926,IPS
error,15,pc16,-0.01576295170970126,IPS
error,15,pc17,-0.08481981679927214,IPS
error,15,pc18,-0.07028388951725142,IPS
error,15,pc19,0.022724131617431483,IPS
error,15,pc22,0.07856314342165159,IPS
error,15,pc23,-0.028331591580720718,IPS
error,15,pc24,-0.0037260756585815063,IPS
error,16,pc07,-0.06105005301922749,IPS
error,16,pc08,-0.1211279065666177,IPS
error,16,pc10,0.01510823443284348,IPS
error,16,pc11,-0.031142334181462106,IPS
error,16,pc12,-0.16976073913866108,IPS
error,16,pc13,-0.10773821101926266,IPS
error,16,pc14,-0.11278797275254718,IPS
error,16,pc15,-0.055050516428283756,IPS
error,16,pc16,-0.033902174033475056,IPS
error,16,pc17,-0.11758758678354599,IPS
error,16,pc18,-0.06698469668873674,IPS
error,16,pc19,0.03589523783181455,IPS
error,16,pc22,0.09069456334319707,IPS
error,16,pc23,-0.041579828134828564,IPS
error,16,pc24,0.07030209915096636,IPS
error,17,pc07,-0.031390526488872084,IPS
error,17,pc08,-0.0819241255072933,IPS
error,17,pc10,0.013074338499330944,IPS
error,17,pc11,-0.0554669049999616,IPS
error,17,pc12,-0.15275136228606961,IPS
error,17,pc13,-0.11079917877460191,IPS
error,17,pc14,-0.09565544711692378,IPS
error,17,pc15,-0.044866958923885904,IPS
error,17,pc16,-0.02041274913087935,IPS
error,17,pc17,-0.1290237390486416,IPS
error,17,pc18,-0.05992502938554328,IPS
error,17,pc19,0.020715504672983793,IPS
error,17,pc22,0.08838186968233122,IPS
error,17,pc23,-0.07835530405196259,IPS
error,17,pc24,0.09593705077428388,IPS
error,18,pc07,-0.00421016591482432,IPS
error,18,pc08,-0.08013915961052359,IPS
error,18,pc10,0.010631612150369823,IPS
error,18,pc11,-0.05594981313077056,IPS
error,18,pc12,-0.12218303261282557,IPS
error,18,pc13,-0.10585896251865112,IPS
error,18,pc14,-0.06118664480465083,IPS
error,18,pc15,-0.019937638136807205,IPS
error,18,pc16,-0.025273825961536496,IPS
error,18,pc17,-0.12126694404445934,IPS
error,18,pc18,-0.0618360812147232,IPS
error,18,pc19,-0.004914287725921283,IPS
error,18,pc22,0.06679595950835322,IPS
error,18,pc23,-0.09256510949205561,IPS
error,18,pc24,0.046237036787331626,IPS
error,19,pc07,-0.01769837680340669,IPS
error,19,pc08,-0.11948019239251473,IPS
error,19,pc10,0.003544613744867408,IPS
error,19,pc11,-0.057976214026612946,IPS
error,19,pc12,-0.09699245931476039,IPS
error,19,pc13,-0.11391440316320997,IPS
error,19,pc14,-0.03328596648529554,IPS
error,19,pc15,-0.0024527675724431413,IPS
error,19,pc16,-0.06891929671644481,IPS
error,19,pc17,-0.10768483149185144,IPS
error,19,pc18,-0.07456095264570627,IPS
error,19,pc19,-0.015373584377797534,IPS
error,19,pc22,0.018661267688011105,IPS
error,19,pc23,-0.07895270720151296,IPS
error,19,pc24,-0.025583323600457734,IPS
error,20,pc07,-0.05381099368513664,IPS
error,20,pc08,-0.1426801663077899,IPS
error,20,pc10,0.007019451034825911,IPS
error,20,pc11,-0.05833818279128092,IPS
error,20,pc12,-0.07911767638269382,IPS
error,20,pc13,-0.11836024732222741,IPS
error,20,pc14,-0.01995576561332685,IPS
error,20,pc15,0.0008124614207345102,IPS
error,20,pc16,-0.12183245980870969,IPS
error,20,pc17,-0.09402088294927227,IPS
error,20,pc18,-0.0863189616505457,IPS
error,20,pc19,-0.001293015153832594,IPS
error,20,pc22,-0.05548933531366399,IPS
error,20,pc23,-0.039116136730101524,IPS
error,20,pc24,-0.0708489198815251,IPS
error,21,pc07,-0.06892330671189828,IPS
error,21,pc08,-0.12907560390159267,IPS
error,21,pc10,0.031017967250708996,IPS
error,21,pc11,-0.05843652539920362,IPS
error,21,pc12,-0.06369821780376776,IPS
error,21,pc13,-0.09491931438715656,IPS
error,21,pc14,-0.02647862803675136,IPS
error,21,pc15,-0.01520841215192703,IPS
error,21,pc16,-0.1521932202273886,IPS
error,21,pc17,-0.07501942170565563,IPS
error,21,pc18,-0.07334589538503297,IPS
error,21,pc19,0.021720851441616756,IPS
error,21,pc22,-0.09462804524160297,IPS
error,21,pc23,-0.015126350402813344,IPS
error,21,pc24,-0.10262023815289029,IPS
error,22,pc07,-0.05783377895091055,IPS
error,22,pc08,-0.11394222457971923,IPS
error,22,pc10,0.04859816601491118,IPS
error,22,pc11,-0.07234814318393075,IPS
error,22,pc12,-0.05509919218572874,IPS
error,22,pc13,-0.05545775459400711,IPS
error,22,pc14,-0.05291456986330461,IPS
error,22,pc15,-0.029425321982887522,IPS
error,22,pc16,-0.15297584041012235,IPS
error,22,pc17,-0.059044069754058875,IPS
error,22,pc18,-0.025882302674354436,IPS
error,22,pc19,0.03582988899341279,IPS
error,22,pc22,-0.08837760448204335,IPS
error,22,pc23,-0.014654867333563379,IPS
error,22,pc24,-0.12714580078968915,IPS
cue,-1,pc07,0.029446757962330226,mSPL
cue,-1,pc08,-0.009967714323854363,mSPL
cue,-1,pc10,-0.0038143601050774694,mSPL
cue,-1,pc11,0.011812993306492957,mSPL
cue,-1,pc12,0.002490671877821511,mSPL
cue,-1,pc13,0.005616871127140186,mSPL
cue,-1,pc14,-0.01539379952956374,mSPL
cue,-1,pc15,0.02521297132818112,mSPL
cue,-1,pc16,-0.013887822197378462,mSPL
cue,-1,pc17,-0.005892230871664267,mSPL
cue,-1,pc18,0.002803649972679164,mSPL
cue,-1,pc19,0.038184261519570654,mSPL
cue,-1,pc22,-0.019291618461943293,mSPL
cue,-1,pc23,0.030674798494669902,mSPL
cue,-1,pc24,-0.04077965155017717,mSPL
cue,0,pc07,0.029290461369049645,mSPL
cue,0,pc08,-0.010510277568411278,mSPL
cue,0,pc10,-0.00790990699144457,mSPL
cue,0,pc11,0.013385956301346306,mSPL
cue,0,pc12,-0.008361436480524887,mSPL
cue,0,pc13,0.0001828546066374977,mSPL
cue,0,pc14,-0.027428265353066146,mSPL
cue,0,pc15,0.023042619891555535,mSPL
cue,0,pc16,-0.030520789458585062,mSPL
cue,0,pc17,-0.01720984343026811,mSPL
cue,0,pc18,-0.0025888321984370273,mSPL
cue,0,pc19,0.05799601871073505,mSPL
cue,0,pc22,-0.033817852278921944,mSPL
cue,0,pc23,0.02607882795556085,mSPL
cue,0,pc24,-0.03172736067826267,mSPL
cue,1,pc07,0.035860948899229854,mSPL
cue,1,pc08,-0.015733812895878753,mSPL
cue,1,pc10,-0.014114695369178958,mSPL
cue,1,pc11,0.016176208718573407,mSPL
cue,1,pc12,-0.014722557009161061,mSPL
cue,1,pc13,-0.0006671344460400883,mSPL
cue,1,pc14,-0.03306476858193334,mSPL
cue,1,pc15,0.007446829847321926,mSPL
cue,1,pc16,-0.061225211504027974,mSPL
cue,1,pc17,-0.02813709549758153,mSPL
cue,1,pc18,-0.01878618853735274,mSPL
cue,1,pc19,0.05211719059024267,mSPL
cue,1,pc22,-0.04009868613665208,mSPL
cue,1,pc23,0.0022097841443991287,mSPL
cue,1,pc24,-0.02376332797359447,mSPL
cue,2,pc07,0.045905415303376454,mSPL
cue,2,pc08,-0.01932152541266516,mSPL
cue,2,pc10,-0.01960483299351983,mSPL
cue,2,pc11,0.024391173301278185,mSPL
cue,2,pc12,-0.003333854245092839,mSPL
cue,2,pc13,0.0019887415938301995,mSPL
cue,2,pc14,-0.03429374168686496,mSPL
cue,2,pc15,-0.009268447626607381,mSPL
cue,2,pc16,-0.09116196738988244,mSPL
cue,2,pc17,-0.03531319727149914,mSPL
cue,2,pc18,-0.02120639959133882,mSPL
cue,2,pc19,0.02338384679111015,mSPL
cue,2,pc22,-0.038595153003892956,mSPL
cue,2,pc23,-0.013542288718357675,mSPL
cue,2,pc24,-0.009975861596602036,mSPL
cue,3,pc07,0.05165277996191661,mSPL
cue,3,pc08,-0.0025753826018465437,mSPL
cue,3,pc10,-0.020089036228792188,mSPL
cue,3,pc11,0.027060888418660663,mSPL
cue,3,pc12,0.02741454523399879,mSPL
cue,3,pc13,-0.0006054795762981532,mSPL
cue,3,pc14,-0.03273243941064781,mSPL
cue,3,pc15,-0.0030492086141242743,mSPL
cue,3,pc16,-0.09936796588025251,mSPL
cue,3,pc17,-0.03167368212351472,mSPL
cue,3,pc18,-0.0012150543228240315,mSPL
cue,3,pc19,-0.0005431147448684225,mSPL
cue,3,pc22,-0.04006826691099878,mSPL
cue,3,pc23,-0.008795969045398104,mSPL
cue,3,pc24,0.03360480225192759,mSPL
cue,4,pc07,0.04171303124005467,mSPL
cue,4,pc08,0.029138840116446872,mSPL
cue,4,pc10,-0.018710357829202863,mSPL
cue,4,pc11,0.008772657054571496,mSPL
cue,4,pc12,0.06634633585987645,mSPL
cue,4,pc13,-0.01269235372379365,mSPL
cue,4,pc14,-0.03441999848672201,mSPL
cue,4,pc15,0.015006602289065805,mSPL
cue,4,pc16,-0.07029297684751716,mSPL
cue,4,pc17,-0.016268359019441285,mSPL
cue,4,pc18,0.021574733631328023,mSPL
cue,4,pc19,-0.0031309775047821294,mSPL
cue,4,pc22,-0.04093579110103918,mSPL
cue,4,pc23,-0.0018318553003412851,mSPL
cue,4,pc24,0.09743324364996903,mSPL
cue,5,pc07,0.01782544340744626,mSPL
cue,5,pc08,0.04521809414962114,mSPL
cue,5,pc10,-0.017798676296080708,mSPL
cue,5,pc11,-0.016297080273890915,mSPL
cue,5,pc12,0.08944720774279405,mSPL
cue,5,pc13,-0.03469405824367302,mSPL
cue,5,pc14,-0.040309705324336434,mSPL
cue,5,pc15,0.022038433728485303,mSPL
cue,5,pc16,-0.017005595435742944,mSPL
cue,5,pc17,-0.0001594012405583792,mSPL
cue,5,pc18,0.02909787277886624,mSPL
cue,5,pc19,0.004709413340708942,mSPL
cue,5,pc22,-0.03253874170049633,mSPL
cue,5,pc23,-0.012426997340113564,mSPL
cue,5,pc24,0.13429208424914052,mSPL
cue,6,pc07,-0.007202105305949297,mSPL
cue,6,pc08,0.027427884417152524,mSPL
cue,6,pc10,-0.01593813084474935,mSPL
cue,6,pc11,-0.028462168805079797,mSPL
cue,6,pc12,0.08300368420601194,mSPL
cue,6,pc13,-0.051698008457182504,mSPL
cue,6,pc14,-0.04337803680676025,mSPL
cue,6,pc15,0.0013622376996580143,mSPL
cue,6,pc16,0.02934991796264181,mSPL
cue,6,pc17,0.005792935110864263,mSPL
cue,6,pc18,0.022058878265410326,mSPL
cue,6,pc19,0.0030838573967076673,mSPL
cue,6,pc22,-0.019150423014942047,mSPL
cue,6,pc23,-0.03164151904245249,mSPL
cue,6,pc24,0.1158017971025439,mSPL
cue,7,pc07,-0.021409126433817087,mSPL
cue,7,pc08,-0.011961938759929545,mSPL
cue,7,pc10,-0.012621249797400973,mSPL
cue,7,pc11,-0.020959692308705903,mSPL
cue,7,pc12,0.04823870657226141,mSPL
cue,7,pc13,-0.047703704659577975,mSPL
cue,7,pc14,-0.04022185968622605,mSPL
cue,7,pc15,-0.043896005684183836,mSPL
cue,7,pc16,0.047007232846647186,mSPL
cue,7,pc17,0.0012521121410945207,mSPL
cue,7,pc18,0.00726961637128325,mSPL
cue,7,pc19,-0.01518243669546241,mSPL
cue,7,pc22,-0.014986760277811706,mSPL
cue,7,pc23,-0.040633808639175276,mSPL
cue,7,pc24,0.062321818348951424,mSPL
cue,8,pc07,-0.020982353620030647,mSPL
cue,8,pc08,-0.04666916639577158,mSPL
cue,8,pc10,-0.00963886926903195,mSPL
cue,8,pc11,-0.006721648751926913,mSPL
cue,8,pc12,0.001992011198058263,mSPL
cue,8,pc13,-0.02342819215709184,mSPL
cue,8,pc14,-0.02954748011478974,mSPL
cue,8,pc15,-0.08704032257460678,mSPL
cue,8,pc16,0.04155005025506664,mSPL
cue,8,pc17,-0.011645213159766613,mSPL
cue,8,pc18,-0.00668186950058889,mSPL
cue,8,pc19,-0.03831953299501491,mSPL
cue,8,pc22,-0.01880874544036221,mSPL
cue,8,pc23,-0.03731319151085708,mSPL
cue,8,pc24,0.006438222844159096,mSPL
cue,9,pc07,-0.010118573365805501,mSPL
cue,9,pc08,-0.06454011548918889,mSPL
cue,9,pc10,-0.005463797147355471,mSPL
cue,9,pc11,0.0031025980043584327,mSPL
cue,9,pc12,-0.039006362266874955,mSPL
cue,9,pc13,0.002121475624682734,mSPL
cue,9,pc14,-0.012646516081218844,mSPL
cue,9,pc15,-0.10433544190163092,mSPL
cue,9,pc16,0.026545993072610165,mSPL
cue,9,pc17,-0.025063255571106002,mSPL
cue,9,pc18,-0.007998715100653416,mSPL
cue,9,pc19,-0.051196283147522885,mSPL
cue,9,pc22,-0.02063361364030443,mSPL
cue,9,pc23,-0.030202594864987792,mSPL
cue,9,pc24,-0.03423063064422282,mSPL
cue,10,pc07,-0.004112011098047659,mSPL
cue,10,pc08,-0.06629015714098173,mSPL
cue,10,pc10,-8.431498931404328e-05,mSPL
cue,10,pc11,0.008116009265782246,mSPL
cue,10,pc12,-0.06140809194498055,mSPL
cue,10,pc13,0.008487346433384599,mSPL
cue,10,pc14,0.004247232668687907,mSPL
cue,10,pc15,-0.09952526654855721,mSPL
cue,10,pc16,0.015747678134211903,mSPL
cue,10,pc17,-0.029827838752277097,mSPL
cue,10,pc18,-0.002214287076668424,mSPL
cue,10,pc19,-0.050941926364743984,mSPL
cue,10,pc22,-0.011522589779664394,mSPL
cue,10,pc23,-0.02687015857792091,mSPL
cue,10,pc24,-0.062475054400486146,mSPL
cue,11,pc07,0.003446699695014526,mSPL
cue,11,pc08,-0.05423770221864889,mSPL
cue,11,pc10,0.004369280938274291,mSPL
cue,11,pc11,0.01689840226876131,mSPL
cue,11,pc12,-0.06188915368178816,mSPL
cue,11,pc13,-0.002425391953495901,mSPL
cue,11,pc14,0.013409848096346197,mSPL
cue,11,pc15,-0.08026732610662063,mSPL
cue,11,pc16,0.01285836423700899,mSPL
cue,11,pc17,-0.024150936131745994,mSPL
cue,11,pc18,0.0025405866729537596,mSPL
cue,11,pc19,-0.05044765540221833,mSPL
cue,11,pc22,0.012902374216971456,mSPL
cue,11,pc23,-0.02929054543309066,mSPL
cue,11,pc24,-0.0667519419350391,mSPL
cue,12,pc07,0.013993124506949159,mSPL
cue,12,pc08,-0.03907277930188237,mSPL
cue,12,pc10,0.0038130428038357853,mSPL
cue,12,pc11,0.02936678645772043,mSPL
cue,12,pc12,-0.04783992682847013,mSPL
cue,12,pc13,-0.01392646435921853,mSPL
cue,12,pc14,0.017356575843650367,mSPL
cue,12,pc15,-0.05645784902421637,mSPL
cue,12,pc16,0.013029524057381394,mSPL
cue,12,pc17,-0.010704888006193201,mSPL
cue,12,pc18,0.005949721593740337,mSPL
cue,12,pc19,-0.05352575672770166,mSPL
cue,12,pc22,0.04492032570849,mSPL
cue,12,pc23,-0.02933296319304941,mSPL
cue,12,pc24,-0.05067823685363829,mSPL
cue,13,pc07,0.017472076118555245,mSPL
cue,13,pc08,-0.016529460681707072,mSPL
cue,13,pc10,0.001315381544924962,mSPL
cue,13,pc11,0.037305917860668114,mSPL
cue,13,pc12,-0.0360942340015157,mSPL
cue,13,pc13,-0.012612506684340814,mSPL
cue,13,pc14,0.02379405819278598,mSPL
cue,13,pc15,-0.03202618466986051,mSPL
cue,13,pc16,0.01826772708243621,mSPL
cue,13,pc17,0.0099931231247803,mSPL
cue,13,pc18,-0.0048511456580625735,mSPL
cue,13,pc19,-0.058079135617613,mSPL
cue,13,pc22,0.07352740491775003,mSPL
cue,13,pc23,-0.0266009358343131,mSPL
cue,13,pc24,-0.031071629632008053,mSPL
cue,14,pc07,0.019042608408496687,mSPL
cue,14,pc08,0.00971876085507909,mSPL
cue,14,pc10,0.005989347961724605,mSPL
cue,14,pc11,0.0352481059413404,mSPL
cue,14,pc12,-0.02743436849315752,mSPL
cue,14,pc13,0.006699073667231974,mSPL
cue,14,pc14,0.03408176274589412,mSPL
cue,14,pc15,-0.011951070261452418,mSPL
cue,14,pc16,0.01775074377540517,mSPL
cue,14,pc17,0.02886649000544985,mSPL
cue,14,pc18,-0.026243056987694788,mSPL
cue,14,pc19,-0.04846975475366552,mSPL
cue,14,pc22,0.08710863264597246,mSPL
cue,14,pc23,-0.014136079373550197,mSPL
cue,14,pc24,-0.021912941891113265,mSPL
cue,15,pc07,0.023762969034116448,mSPL
cue,15,pc08,0.03877935197146236,mSPL
cue,15,pc10,0.017787325080722106,mSPL
cue,15,pc11,0.022141052028270436,mSPL
cue,15,pc12,-0.022868469023154106,mSPL
cue,15,pc13,0.03003823702350398,mSPL
cue,15,pc14,0.03875601375377024,mSPL
cue,15,pc15,0.009020925997179834,mSPL
cue,15,pc16,0.004902802902010259,mSPL
cue,15,pc17,0.03913321089269775,mSPL
cue,15,pc18,-0.03728651039662066,mSPL
cue,15,pc19,-0.030180022878224397,mSPL
cue,15,pc22,0.08672492645198696,mSPL
cue,15,pc23,-0.0015082862907738726,mSPL
cue,15,pc24,-0.017486660614050617,mSPL
cue,16,pc07,0.022301125660561187,mSPL
cue,16,pc08,0.05012307626803755,mSPL
cue,16,pc10,0.029913625863373226,mSPL
cue,16,pc11,0.008207149060114735,mSPL
cue,16,pc12,-0.0199102127717911,mSPL
cue,16,pc13,0.045115934725061126,mSPL
cue,16,pc14,0.04117084127987535,mSPL
cue,16,pc15,0.02365261891294229,mSPL
cue,16,pc16,-0.015635137832611064,mSPL
cue,16,pc17,0.03889932230241581,mSPL
cue,16,pc18,-0.034612155995757066,mSPL
cue,16,pc19,-0.018336882139959557,mSPL
cue,16,pc22,0.08011586061013376,mSPL
cue,16,pc23,0.00994662616853506,mSPL
cue,16,pc24,-0.022466848976359564,mSPL
cue,17,pc07,0.018008021787390707,mSPL
cue,17,pc08,0.04338684223440735,mSPL
cue,17,pc10,0.038262097565795426,mSPL
cue,17,pc11,-0.0015672814489815085,mSPL
cue,17,pc12,-0.01623296102986887,mSPL
cue,17,pc13,0.03849219857560174,mSPL
cue,17,pc14,0.04464819326184605,mSPL
cue,17,pc15,0.03496201804378247,mSPL
cue,17,pc16,-0.026043450175109,mSPL
cue,17,pc17,0.03240548579662938,mSPL
cue,17,pc18,-0.033847262311576476,mSPL
cue,17,pc19,-0.018129591897315132,mSPL
cue,17,pc22,0.07788544005485676,mSPL
cue,17,pc23,0.016342668527131086,mSPL
cue,17,pc24,-0.027599459956840683,mSPL
cue,18,pc07,0.01946600927025032,mSPL
cue,18,pc08,0.025047010345330356,mSPL
cue,18,pc10,0.04846508333511459,mSPL
cue,18,pc11,0.0013500433393321097,mSPL
cue,18,pc12,-0.01827349599065921,mSPL
cue,18,pc13,0.026572791837220305,mSPL
cue,18,pc14,0.045821906623942026,mSPL
cue,18,pc15,0.027918621557365617,mSPL
cue,18,pc16,-0.023943189074052774,mSPL
cue,18,pc17,0.017394984198459307,mSPL
cue,18,pc18,-0.0511458206540648,mSPL
cue,18,pc19,-0.02597574070088577,mSPL
cue,18,pc22,0.08475457095638317,mSPL
cue,18,pc23,0.018018854547481124,mSPL
cue,18,pc24,-0.02904596844706813,mSPL
cue,19,pc07,0.01938313765204196,mSPL
cue,19,pc08,0.010995108102043091,mSPL
cue,19,pc10,0.05100811281866688,mSPL
cue,19,pc11,0.013919416050045269,mSPL
cue,19,pc12,-0.013617227058303552,mSPL
cue,19,pc13,0.021370051261769166,mSPL
cue,19,pc14,0.04620724671688149,mSPL
cue,19,pc15,0.01962843963064574,mSPL
cue,19,pc16,-0.008789311896709617,mSPL
cue,19,pc17,0.006750793634221337,mSPL
cue,19,pc18,-0.05181033810709242,mSPL
cue,19,pc19,-0.023681792589141278,mSPL
cue,19,pc22,0.08204606269437592,mSPL
cue,19,pc23,0.013882687354592227,mSPL
cue,19,pc24,-0.027311002219893084,mSPL
cue,20,pc07,0.006020537962014287,mSPL
cue,20,pc08,0.01123867121834784,mSPL
cue,20,pc10,0.041883968747645675,mSPL
cue,20,pc11,0.024359887705152773,mSPL
cue,20,pc12,-0.0035769269543769328,mSPL
cue,20,pc13,0.022329792385369016,mSPL
